Item ID,Item Group ID,Name,SKU,Category Name,Variation,Description,Package Weight,Package Width,Package Height,Package Length,Sell Price,Image 1,Image 2,Image 3,Image 4,Image 5,Stock
24506,9816,"Minieclub Jegging Baby","120914CMC","Celana Anak Laki Laki","Navy, L (10-12kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,38999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.33.03_f2af80f3.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,311
24507,9816,"Minieclub Jegging Baby","120915CMC","Celana Anak Laki Laki","Navy, XL (13-17kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,40999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.33.03_4d61f2a0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,174
24508,9816,"Minieclub Jegging Baby","120916CMC","Celana Anak Laki Laki","Cream, S (3-5kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,34999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.34.10_ec9a3440.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,69
24509,9816,"Minieclub Jegging Baby","120917CMC","Celana Anak Laki Laki","Cream, M (6-9kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.34.10_1c829a6d.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,84
24510,9816,"Minieclub Jegging Baby","120918CMC","Celana Anak Laki Laki","Cream, L (10-12kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,38999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.34.10_d160a603.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,146
24511,9816,"Minieclub Jegging Baby","120919CMC","Celana Anak Laki Laki","Cream, XL (13-17kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,40999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.34.10_42b617c3.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,86
25096,9816,"Minieclub Jegging Baby","121162CMC","Celana Anak Laki Laki","Hitam, S (3-5kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,34999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-06-06_pukul_17.37.07_708d1363.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,64
25097,9816,"Minieclub Jegging Baby","121163CMC","Celana Anak Laki Laki","Hitam, M (6-9kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-06-06_pukul_17.37.07_046073e5.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,9
25098,9816,"Minieclub Jegging Baby","121164CMC","Celana Anak Laki Laki","Hitam, L (10-12kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,38999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-06-06_pukul_17.37.07_863ddb1d.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,80
25099,9816,"Minieclub Jegging Baby","121165CMC","Celana Anak Laki Laki","Hitam, XL (13-17kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,40999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-06-06_pukul_17.37.07_d4d2a7fc.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,85
25100,9816,"Minieclub Jegging Baby","121166CMC","Celana Anak Laki Laki","Khaki, S (3-5kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,34999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.35.50_4fbb4c2a.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,164
25101,9816,"Minieclub Jegging Baby","121167CMC","Celana Anak Laki Laki","Khaki, M (6-9kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.35.50_23a4ed03.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,158
25102,9816,"Minieclub Jegging Baby","121168CMC","Celana Anak Laki Laki","Khaki, L (10-12kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,38999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.35.50_f6406db4.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,273
25103,9816,"Minieclub Jegging Baby","121169CMC","Celana Anak Laki Laki","Khaki, XL (13-17kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,40999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.35.50_0e22a255.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,182
33249,9816,"Minieclub Jegging Baby","121182CMC","Celana Anak Laki Laki","Red, S (3-5kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,34999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/ce1ef3e0-864e-4a10-9a85-0737399a7a33.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,86
33242,9816,"Minieclub Jegging Baby","121183CMC","Celana Anak Laki Laki","Red, M (6-9kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/ce1ef3e0-864e-4a10-9a85-0737399a7a33.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,1
33241,9816,"Minieclub Jegging Baby","121184CMC","Celana Anak Laki Laki","Red, L (10-12kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,38999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/ce1ef3e0-864e-4a10-9a85-0737399a7a33.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,0
25107,9816,"Minieclub Jegging Baby","121185","Celana Anak Laki Laki","Red, XL (24-36m)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,35999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-05-15_pukul_10.29.42_61bc7b9e.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,0
33237,9816,"Minieclub Jegging Baby","121185CMC","Celana Anak Laki Laki","Red, XL (13-17kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,40999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/ce1ef3e0-864e-4a10-9a85-0737399a7a33.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,0
25108,9816,"Minieclub Jegging Baby","121186CMC","Celana Anak Laki Laki","Green, S (3-5kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,34999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.37.59_c5a753ae.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,0
25109,9816,"Minieclub Jegging Baby","121187CMC","Celana Anak Laki Laki","Green, M (6-9kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.37.59_ee845712.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,0
25110,9816,"Minieclub Jegging Baby","121188CMC","Celana Anak Laki Laki","Green, L (10-12kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,38999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.37.59_778d9d0c.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,0
25111,9816,"Minieclub Jegging Baby","121189CMC","Celana Anak Laki Laki","Green, XL (13-17kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,40999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-04-20_pukul_11.37.59_0455665e.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,0
25112,9816,"Minieclub Jegging Baby","121190CMC","Celana Anak Laki Laki","Beige, S (3-5kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,34999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-06-06_pukul_17.36.42_5ce0cf45.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,34
25113,9816,"Minieclub Jegging Baby","121191CMC","Celana Anak Laki Laki","Beige, M (6-9kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-06-06_pukul_17.36.42_d179b47e.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,18
25114,9816,"Minieclub Jegging Baby","121192CMC","Celana Anak Laki Laki","Beige, L (10-12kg)","Minieclub Jegging BabyMinieclub Jegging BabyMinieclub Jegging BabyMinieclub
Jegging BabyMinieclub Jegging Baby",125,0,0,0,38999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/gambar_whatsapp_2024-06-06_pukul_17.36.42_26a25a13.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/c3ff9519-278a-4920-a82c-d2cd88acedf2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/f8ea0355-7c04-4e96-8beb-0d961ce474e2.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/5201623b-8a7c-412e-84f8-ef1082be23f0.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/84fe6cb1-6ea5-4b42-b046-ff2e87507267.jpg,78
